"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","문화체육업종명","문화사업자구분명","지역구분명","총층수","주변환경명","제작취급품목내용","보험기관명","건물용도명","지상층수","지하층수","객실수","건축연면적","영문상호명","영문상호주소","선박총톤수","선박척수","선박제원","무대면적","좌석수","기념품종류","회의실별동시수용인원","시설면적","놀이기구수내역","놀이시설수","방송시설유무","발전시설유무","의무실유무","안내소유무","기획여행보험시작일자","기획여행보험종료일자","자본금","보험시작일자","보험종료일자","부대시설내역","시설규모",
"254","외국인관광도시민박업","03_11_04_P","3380000","CDFI2262212026000003","2026-01-05","","01","영업/정상","13","영업중","","","","","","","","부산광역시 수영구 광안동 120-141","부산광역시 수영구 수영로618번길 46-6, 101호 (광안동)","48293","봄인 101","2026-01-08 10:44:06","U","2026-01-10 02:40:00","","392745.756677678","186612.943619279","외국인관광 도시민박업","","일반주거지역","0","","","","","0","0","1","0","","","0","0","","0","0","","0","44.5","","0","","","","","","","30000000","","","","45",
"255","외국인관광도시민박업","03_11_04_P","3380000","CDFI2262212026000004","2026-01-05","","01","영업/정상","13","영업중","","","","","","","","부산광역시 수영구 광안동 120-141","부산광역시 수영구 수영로618번길 46-6, 102호 (광안동)","48293","봄인 102","2026-01-08 10:44:30","U","2026-01-10 02:40:00","","392745.756677678","186612.943619279","외국인관광 도시민박업","","일반주거지역","0","","","","","1","0","1","0","","","0","0","","0","0","","0","47.96","","0","","","","","","","30000000","","","","48",
"256","외국인관광도시민박업","03_11_04_P","3380000","CDFI2262212025000159","2025-11-28","","01","영업/정상","13","영업중","","","","","","","","부산광역시 수영구 수영동 472-2","부산광역시 수영구 수미로 16, 3층 (수영동)","48224","담다","2026-01-08 10:33:19","U","2026-01-10 02:40:00","","392374.955731201","188132.798593106","외국인관광 도시민박업","","일반주거지역","0","","","","","3","0","1","0","","","0","0","","0","0","","0","58.9","","0","","","","","","","35000000","","","","59",
"257","외국인관광도시민박업","03_11_04_P","3380000","CDFI2262212025000161","2025-12-05","","01","영업/정상","13","영업중","","","","","","","","부산광역시 수영구 광안동 643-9 102호","부산광역시 수영구 광일로21번길 36, 102호 (광안동)","48249","스테이온","2026-01-08 10:37:39","U","2026-01-10 02:40:00","","392275.234624249","186708.654550005","외국인관광 도시민박업","","일반주거지역","0","","","","","1","0","1","0","","","0","0","","0","0","","0","38.48","","0","","","","","","","30000000","","","","38",
"258","외국인관광도시민박업","03_11_04_P","3380000","CDFI2262212025000160","2025-12-03","","01","영업/정상","13","영업중","","","","","","","","부산광역시 수영구 민락동 164-27","부산광역시 수영구 민락로 34, 1층 (민락동)","48286","크림스테이","2026-01-08 10:36:52","U","2026-01-10 02:40:00","","393239.193940235","186387.324912024","외국인관광 도시민박업","","일반주거지역","0","","","","","1","0","1","0","","","0","0","","0","0","","0","42.93","","0","","","","","","","10000000","","","","43",
"259","외국인관광도시민박업","03_11_04_P","3380000","CDFI2262212025000170","2025-12-23","","01","영업/정상","13","영업중","","","","","","","","부산광역시 수영구 광안동 188-1","부산광역시 수영구 광남로83번길 29, 2층 (광안동)","48301","정스테이인광안","2026-01-08 10:42:26","U","2026-01-10 02:40:00","","392433.856787677","185494.798521373","외국인관광 도시민박업","","일반주거지역","0","","","","","2","0","1","0","","","0","0","","0","0","","0","98.08","","0","","","","","","","0","","","","98",
"260","외국인관광도시민박업","03_11_04_P","3380000","CDFI2262212025000164","2025-12-14","","01","영업/정상","13","영업중","","","","","","","","부산광역시 수영구 광안동 199-7 광안 포디움프레스티지 1","부산광역시 수영구 광남로 96, 404호 (광안동, 광안 포디움프레스티지 1)","48303","웰컴포디움","2026-01-08 10:38:47","U","2026-01-10 02:40:00","","392669.249463852","185523.836931558","외국인관광 도시민박업","","상업지역","0","","","","","0","0","1","0","","","0","0","","0","0","","0","46.36","","0","","","","","","","0","","","","46",
"261","외국인관광도시민박업","03_11_04_P","3380000","CDFI2262212025000171","2025-12-24","","01","영업/정상","13","영업중","","","","","","","","부산광역시 수영구 민락동 31-4","부산광역시 수영구 광안해변로307번길 45, 2층 (민락동)","48288","스테이인라포즈","2026-01-08 21:46:40","U","2026-01-10 02:40:00","","393636.948440358","186495.991659585","외국인관광 도시민박업","","일반주거지역","0","","","","","0","0","1","0","","","0","0","","0","0","","0","49.49","","0","","","","","","","0","","","","49",
"262","외국인관광도시민박업","03_11_04_P","3380000","CDFI2262212025000162","2025-12-08","","01","영업/정상","13","영업중","","","","","","","","부산광역시 수영구 광안동 752-11","부산광역시 수영구 장대골로19번길 51, 2층 (광안동)","48260","지금여기 바이광안","2026-01-08 10:37:57","U","2026-01-10 02:40:00","","392266.556506147","186231.926906652","외국인관광 도시민박업","","일반주거지역","0","","","","","2","0","2","0","","","0","0","","0","0","","0","67.5","","0","","","","","","","20000000","","","","68",
"263","외국인관광도시민박업","03_11_04_P","3010000","CDFI2262212025000059","2025-12-08","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중구 회현동1가 100-63 5층","서울특별시 중구 퇴계로8길 58, 5층 (회현동1가)","04635","서울 스테이 남산","2026-01-08 17:49:19","U","2026-01-10 02:40:00","","198141.455579543","450503.449803191","외국인관광 도시민박업","","","0","","","","단독주택","0","0","2","0","Seoul Stay Namsan","City home-stay services for foreign tourists","0","0","","0","0","","0","171.47","","0","","","","","","","0","","","","171",
"264","외국인관광도시민박업","03_11_04_P","3380000","CDFI2262212025000165","2025-12-16","","01","영업/정상","13","영업중","","","","","","","","부산광역시 수영구 민락동 184-5","부산광역시 수영구 광남로 156-1, 102호 (민락동)","48284","광안리 오션 하우스","2026-01-08 10:39:13","U","2026-01-10 02:40:00","","392970.614539759","186046.44758212","외국인관광 도시민박업","","준주거지역","0","","","","","0","0","1","0","","","0","0","","0","0","","0","47.93","","0","","","","","","","0","","","","48",
"265","외국인관광도시민박업","03_11_04_P","3380000","CDFI2262212025000166","2025-12-16","","01","영업/정상","13","영업중","","","","","","","","부산광역시 수영구 민락동 171-4 팔팔","부산광역시 수영구 민락로19번길 2, 301호 (민락동, 팔팔)","48285","해온","2026-01-08 10:40:09","U","2026-01-10 02:40:00","","393276.632224269","186273.548102811","외국인관광 도시민박업","","일반주거지역","0","","","","","3","0","3","0","","","0","0","","0","0","","0","143.82","","0","","","","","","","5000000","","","","144",
"266","외국인관광도시민박업","03_11_04_P","3380000","CDFI2262212025000167","2025-12-22","","01","영업/정상","13","영업중","","","","","","","","부산광역시 수영구 광안동 185-8","부산광역시 수영구 수영로510번길 40, 401호 (광안동)","48302","담스테이","2026-01-08 10:40:35","U","2026-01-10 02:40:00","","392534.330519894","185557.210454818","외국인관광 도시민박업","","일반주거지역","0","","","","","0","0","2","0","","","0","0","","0","0","","0","104.13","","0","","","","","","","0","","","","104",
"267","외국인관광도시민박업","03_11_04_P","3380000","CDFI2262212025000168","2025-12-22","","01","영업/정상","13","영업중","","","","","","","","부산광역시 수영구 민락동 715-23 누원빌라","부산광역시 수영구 광안로61번가길 3-10, 102호 (민락동, 누원빌라)","48284","브리즈 베이","2026-01-08 10:41:31","U","2026-01-10 02:40:00","","393111.931269875","186062.594115813","외국인관광 도시민박업","","일반주거지역","0","","","","","0","0","1","0","","","0","0","","0","0","","0","38.46","","0","","","","","","","0","","","","38",
"268","외국인관광도시민박업","03_11_04_P","3380000","CDFI2262212025000169","2025-12-22","","01","영업/정상","13","영업중","","","","","","","","부산광역시 수영구 민락동 168-16 누림하우스","부산광역시 수영구 민락로27번길 30, 누림하우스 3층 (민락동)","48285","블루앤유","2026-01-08 10:42:00","U","2026-01-10 02:40:00","","393171.528461544","186212.83605095","외국인관광 도시민박업","","일반주거지역","0","","","","","0","0","1","0","","","0","0","","0","0","","0","98.18","","0","","","","","","","0","","","","98",
"269","외국인관광도시민박업","03_11_04_P","3380000","CDFI2262212025000163","2025-12-10","","01","영업/정상","13","영업중","","","","","","","","부산광역시 수영구 광안동 133-27","부산광역시 수영구 광안로49번길 87, 2층 (광안동)","48295","하우스 안단테","2026-01-08 10:38:21","U","2026-01-10 02:40:00","","393097.159103266","186441.659714267","외국인관광 도시민박업","","일반주거지역","0","","","","","2","0","1","0","","","0","0","","0","0","","0","40.99","","0","","","","","","","0","","","","41",
"270","외국인관광도시민박업","03_11_04_P","3330000","CDFI2262212025000032","2025-10-27","","01","영업/정상","13","영업중","","","","","","","","부산광역시 해운대구 중동 1533-3 힐탑프라자","부산광역시 해운대구 달맞이길117번나길 162, 힐탑프라자 405호 (중동)","48115","라온 스테이","2026-01-08 12:51:50","U","2026-01-10 02:40:00","","399040.979768965","187108.555439824","외국인관광 도시민박업","","일반주거지역","0","","","","","0","0","1","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"271","외국인관광도시민박업","03_11_04_P","3010000","CDFI2262212025000049","2025-10-02","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중구 남학동 24-1 1~3층","서울특별시 중구 퇴계로26길 9, 1~3층 (남학동)","04627","해마루","2026-01-08 17:50:32","U","2026-01-10 02:40:00","","199088.649110245","450917.454613828","외국인관광 도시민박업","","","3","","","","단독주택","3","0","6","0","HaeMaru","City home-stay services for foreign tourists","0","0","","0","0","","0","201.79","","0","","","","","","","0","","","","202",
"272","외국인관광도시민박업","03_11_04_P","3240000","CDFI2262212025000037","2025-04-03","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강동구 성내동 81-1","서울특별시 강동구 올림픽로62길 9-14, 6층 601호 (성내동)","05378","스테이블홈 천호","2026-01-08 12:44:00","U","2026-01-10 02:40:00","","210873.345224439","448305.696846202","외국인관광 도시민박업","","준주거지역","0","","","","다세대주택","0","0","0","0","Stable home Cheonho","Urban Homestay For Foreign Tourist","0","0","","0","0","","0","106.82","","0","","","","","","","0","","","","107",
"273","외국인관광도시민박업","03_11_04_P","3130000","CDFI2262212024000477","2024-12-23","","01","영업/정상","13","영업중","","","","","","","","서울특별시 마포구 망원동 485-29","서울특별시 마포구 월드컵로23길 18-3, 지층 102호 (망원동)","04011","해온스테이","2026-01-08 10:44:41","U","2026-01-10 02:40:00","","191766.172130768","450529.945370772","외국인관광 도시민박업","","","0","","","6","다가구용 주택(공동주택적용)","0","0","1","0","HEAON STAY","URBAN HOMESTAY FOR FOREIGN TOURISTS","0","0","","0","0","","0","41.16","","0","","","","","","","0","","","","41",
"274","외국인관광도시민박업","03_11_04_P","3180000","CDFI2262212026000004","2026-01-08","","01","영업/정상","13","영업중","","","","","","","","서울특별시 영등포구 당산동5가 22-1","서울특별시 영등포구 당산로45길 4, 4층 (당산동5가)","07213","오롯이휴 당산","2026-01-09 17:28:53","I","2026-01-11 00:20:02","","191178.843627023","447908.365618594","외국인관광 도시민박업","","준공업지역","5","","","","다가구용 주택(공동주택적용)","4","1","1","0","","","0","0","","0","0","","0","52.94","","0","","","","","","","10000000","","","","53",
"275","외국인관광도시민박업","03_11_04_P","3070000","CDFI2262212026000006","2026-01-09","","01","영업/정상","13","영업중","","","","","","","","서울특별시 성북구 안암동2가 143-1","서울특별시 성북구 고려대로 24, 4층 (안암동2가)","02853","이삭 스테이","2026-01-09 13:47:03","I","2026-01-11 00:20:02","","201865.076993227","453749.160341354","외국인관광 도시민박업","","","2","","","","","0","0","0","0","","","0","0","","0","0","","0","56.16","","0","","","","","","","0","","","","56",
"276","외국인관광도시민박업","03_11_04_P","3000000","CDFI2262212026000003","2026-01-09","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 연건동 110-1 아크로텔","서울특별시 종로구 대학로5길 35, 아크로텔 401호 (연건동)","03082","종로 아크로텔 BNB","2026-01-09 14:01:39","I","2026-01-11 00:20:02","","199988.091498626","452967.930180689","외국인관광 도시민박업","","일반주거지역","6","주택가주변","","","다세대주택","6","0","0","0","","","0","0","","0","0","","0","41.58","","0","","","","","","","0","","","","42",
