번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),업무구분명,상세업무구분명,권리주체일련번호,총직원수,Unnamed: 32,record_key
410,동물미용업,02_03_11_P,5690000,569000004920210004,2021-03-31,,1,영업/정상,0,정상,,,,,,0,,세종특별자치시 대평동 *** 해들마을 *단지 상가동 C동 ***호,"세종특별자치시 한누리대로 ****, 해들마을 *단지 상가동 C동 *층 ***호 (대평동)",30152,마이댕댕,2026-02-19 14:26:19,U,2026-02-21 02:40:00,,224884.45757913,330481.151715342,동물미용업,동물미용업(일반),000,0,,마이댕댕_세종특별자치시대평동***해들마을*단지상가동C동***호
11,동물미용업,02_03_11_P,5530000,577000004920210031,2021-03-30,,3,폐업,2,폐업,2025-11-26,,,,,0,,경기도 화성시 동탄구 장지동  ***-*,"경기도 화성시 동탄구 동탄장지천*길 *-*, *층 (장지동)",18508,쁘띠프랜,2025-11-26 10:05:37,I,2026-02-04 01:35:23,,209421.192703218,406260.261359231,동물미용업,동물미용업(일반),L00,0,,쁘띠프랜_경기도화성시동탄구장지동***-*
329,동물미용업,02_03_11_P,3540000,354000004920210010,2021-03-30,,1,영업/정상,0,정상,,,,,,0,,인천광역시 부평구 부평동 ***-*,"인천광역시 부평구 신트리로**번길 *-*, ***호 (부평동)",21355,해피그루밍,2026-02-04 11:10:03,U,2026-02-07 02:40:00,,175834.852486539,444863.081922529,동물미용업,동물미용업(일반),000,0,,해피그루밍_인천광역시부평구부평동***-*
114,동물미용업,02_03_11_P,5530000,574000004920210029,2021-03-30,,1,영업/정상,0,정상,,,,,,0,,경기도 화성시 만세구 남양읍 남양리 ****-*,"경기도 화성시 만세구 남양읍 역골로 **-**, ***호",18267,뚜뚜랑,2025-01-13 20:08:09,I,2026-02-04 01:35:23,,184202.376894706,411458.661593073,동물미용업,동물미용업(일반),000,0,,뚜뚜랑_경기도화성시만세구남양읍남양리****-*
218,동물미용업,02_03_11_P,5530000,575000004920210030,2021-03-30,,1,영업/정상,0,정상,,,,,,0,,경기도 화성시 효행구 봉담읍 상리 **-***,"경기도 화성시 효행구 봉담읍 샘마을*길 **, 더하임*동 ***호",18316,꼬로롱멍,2024-08-29 09:29:54,I,2026-02-04 01:35:23,,195621.884628719,412880.69055875,동물미용업,동물미용업(일반),000,0,,꼬로롱멍_경기도화성시효행구봉담읍상리**-***
315,동물미용업,02_03_11_P,3740000,374000004920210024,2021-03-30,,1,영업/정상,0,정상,,,,,,0,,경기도 수원시 영통구 매탄동 ****-**,"경기도 수원시 영통구 동수원로 ***, *(일부)층 (매탄동)",16549,헤어 컹컹,2026-02-03 09:35:11,U,2026-02-06 02:40:00,,203184.137968844,417101.142338595,동물미용업,동물미용업(일반),000,0,,헤어컹컹_경기도수원시영통구매탄동****-**
10,동물미용업,02_03_11_P,5530000,577000004920210027,2021-03-29,,1,영업/정상,0,정상,,,,,031-8043-2646,0,,경기도 화성시 동탄구 산척동  ***-*,"경기도 화성시 동탄구 동탄순환대로 ***, 성민리치타워(SMP타워) *층 (산척동)",18501,베테랑P&K,2022-04-28 18:09:31,I,2026-02-04 01:35:23,,210426.980564975,407536.8534743,동물미용업,동물미용업(일반),L00,0,,베테랑P&K_경기도화성시동탄구산척동***-*
365,동물미용업,02_03_11_P,3560000,356000004920210008,2021-03-26,,3,폐업,2,폐업,2026-02-10,,,,,0,,인천광역시 서구 석남동 *** 인천상가,"인천광역시 서구 서달로***번길 *, 인천상가 *층 ***호 (석남동)",22800,댕댕살롱,2026-02-10 17:05:27,U,2026-02-12 02:40:00,,171483.843258547,445699.303599512,동물미용업,동물미용업(일반),000,0,,댕댕살롱_인천광역시서구석남동***인천상가
42,동물미용업,02_03_11_P,5530000,577000004920210026,2021-03-24,,3,폐업,2,폐업,2023-02-28,,,,,0,,경기도 화성시 동탄구 산척동  ***-*,"경기도 화성시 동탄구 동탄산척로*가길 **, *층 (산척동)",18496,We're on,2023-02-28 16:44:16,I,2026-02-04 01:35:23,,209945.529198899,408007.054045872,동물미용업,동물미용업(일반),000,0,,We'reon_경기도화성시동탄구산척동***-*
290,동물미용업,02_03_11_P,3660000,366000004920210007,2021-03-22,,3,폐업,2,폐업,2026-02-02,,,,,0,,대전광역시 서구 가수원동 ***,"대전광역시 서구 원도안로**번길 *-**, *층 ***호 (가수원동)",35366,몽실몽실,2026-02-02 16:23:03,U,2026-02-04 02:40:00,,231169.799928637,311853.139992446,동물미용업,동물미용업(일반),000,0,,몽실몽실_대전광역시서구가수원동***
