번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),용도지역,건물형태구분명,객실수,주택면적,방면적비율,소화기개수,단독경보형감지기개수,자동확산소화기대수,휴대용비상조명등대수,피난구유도등개수,유도표지개수,완강기대수,가스누설경보기대수,일산화탄소감지기대수,조식제공여부,오수처리시설용량,화장실수,화장실종류명,Unnamed: 46,record_key
389,농어촌민박업,03_11_08_P,5020000,AGCV050200002026000012,2026-02-12,,1,영업/정상,1,정상,,,,,,37.36,,,경상북도 포항시 남구 구룡포읍 용주로3번길 10-7,37931.0,정박집,2026-02-12 11:37:52,I,2026-02-14 00:20:02,,431058.282099864,279766.524613303,도시지역제2종일반주거지역,,1,37.36,20.0,2,3,1,1,0,1,0,1,1,,0.0,1,,,정박집_
390,농어촌민박업,03_11_08_P,5700000,AGCV057000002026000004,2026-02-12,,1,영업/정상,1,정상,,,,,,529.0,,,경기도 여주시 강천면 원심동2길 60,12617.0,까사벨라 제이스테이,2026-02-12 15:41:11,I,2026-02-14 00:20:02,,266215.190657252,428130.246180022,계획관리지역,,3,105.93,27.93,2,5,1,2,0,2,0,1,1,,0.0,2,,,까사벨라제이스테이_
392,농어촌민박업,03_11_08_P,6520000,AGCV065200002026000019,2026-02-12,,1,영업/정상,1,정상,,,,,,686.0,697-863,제주특별자치도 서귀포시 호근동 913-3,제주특별자치도 서귀포시 호근북로106번길 16-10 (호근동),63575.0,헬로 한라산,2026-02-12 17:44:31,I,2026-02-14 00:20:02,,156562.507012334,-25561.6380681074,자연녹지,,1,127.94,0.0,5,4,1,4,0,1,0,1,1,,4.19,0,,,헬로한라산_제주특별자치도서귀포시호근동913-3
393,농어촌민박업,03_11_08_P,5210000,AGCV052100002026000003,2026-02-12,,1,영업/정상,1,정상,,,,,,345.0,719-852,경상북도 성주군 월항면 수죽리 112-6,경상북도 성주군 월항면 수죽길 235,40035.0,월항자락,2026-02-12 20:07:59,I,2026-02-14 00:20:02,,,,생산관리지역,,1,61.52,34.4,2,4,0,1,1,0,0,1,1,,0.0,1,,,월항자락_경상북도성주군월항면수죽리112-6
414,농어촌민박업,03_11_08_P,4691000,AGCV046910002026000001,2026-02-12,,1,영업/정상,1,정상,,,,,,1041.0,,전북특별자치도 정읍시 송산동 425-1,전북특별자치도 정읍시 송산1길 118-3 (송산동),56197.0,연애당,2026-02-13 10:55:09,I,2026-02-15 00:20:02,,188255.340049749,227385.91262072,자연녹지지역,,2,174.79,174.79,4,3,2,2,3,0,0,1,2,,0.0,2,,,연애당_전북특별자치도정읍시송산동425-1
326,농어촌민박업,03_11_08_P,5170000,AGCV051700002026000001,2026-02-12,,1,영업/정상,1,정상,,,,,,,764-843,경상북도 영양군 청기면 산운리 247-1,경상북도 영양군 청기면 청기로 1916-41,36506.0,휴심정,2026-02-10 17:20:06,I,2026-02-12 00:20:02,,385514.4365997,359292.312647421,,,0,54.44,0.0,1,1,1,1,1,1,0,1,1,,0.0,0,,,휴심정_경상북도영양군청기면산운리247-1
542,농어촌민박업,03_11_08_P,4450000,AGCV044500002026000002,2026-02-12,,1,영업/정상,1,정상,,,,,,1233.0,365-822,충청북도 진천군 이월면 신계리 361,충청북도 진천군 이월면 화산동길 90,27812.0,아랑훼스,2026-02-26 17:15:39,I,2026-02-28 00:20:02,,236142.496216738,381839.026979204,보전관리지역,,2,187.68,0.0,4,4,2,4,0,4,0,0,0,,14.0,2,,,아랑훼스_충청북도진천군이월면신계리361
360,농어촌민박업,03_11_08_P,5050000,AGCV050500002026000025,2026-02-11,,1,영업/정상,1,정상,,,,,,580.0,780-873,경상북도 경주시 천북면 물천리 880-6,"경상북도 경주시 천북면 목실길 14-79, 1,2동",38038.0,"경주숲 5,6호",2026-02-11 16:31:13,I,2026-02-13 00:20:38,,405038.347886025,266015.258443334,자연녹지,,2,196.54,196.54,5,7,0,6,0,4,0,0,0,,0.0,4,,,"경주숲5,6호_경상북도경주시천북면물천리880-6"
318,농어촌민박업,03_11_08_P,5430000,AGCV054300002026000006,2026-02-11,,1,영업/정상,1,정상,,,,,,446.4,,,경상남도 남해군 삼동면 독일로 61-29,52447.0,남해독일마을 프랑크푸르트,2026-02-10 19:58:55,I,2026-02-12 00:20:02,,295081.961354279,144940.790915949,계획관리지역,,2,229.46,229.46,5,11,1,3,0,3,1,0,1,,1.7,3,,,남해독일마을프랑크푸르트_
319,농어촌민박업,03_11_08_P,5430000,AGCV054300002026000007,2026-02-11,,1,영업/정상,1,정상,,,,,,646.0,,,경상남도 남해군 삼동면 금암로 190,52448.0,개울가,2026-02-10 20:02:58,I,2026-02-12 00:20:02,,293300.027310504,143935.173589553,계획관리지역,,3,183.2,183.2,5,7,4,3,0,3,0,0,1,,0.0,5,,,개울가_
320,농어촌민박업,03_11_08_P,4731000,AGCV047310002026000001,2026-02-11,,1,영업/정상,1,정상,,,,,,948.0,,,전북특별자치도 진안군 용담면 주용로 354-9,55404.0,무디따라마,2026-02-10 20:27:23,I,2026-02-12 00:20:02,,243575.094222832,272202.507772698,보전관리지역,,4,196.0,0.0,4,2,2,2,0,2,0,0,2,,3.0,2,,,무디따라마_
382,농어촌민박업,03_11_08_P,4341000,AGCV043410002026000005,2026-02-11,,1,영업/정상,1,정상,,,,,,,,강원특별자치도 고성군 거진읍 거진리 148-39,강원특별자치도 고성군 거진읍 거탄진로 160,24713.0,OK민박,2026-02-12 10:19:28,I,2026-02-14 00:20:02,,327196.418411757,550457.889647284,도시지역,,3,223.79,0.0,3,4,1,3,1,1,0,0,0,,0.0,0,,,OK민박_강원특별자치도고성군거진읍거진리148-39
366,농어촌민박업,03_11_08_P,4201000,AGCV042010002026000004,2026-02-11,,1,영업/정상,1,정상,,,,,,726.0,,강원특별자치도 강릉시 사천면 산대월리 257-10,강원특별자치도 강릉시 사천면 하남길 89-7,25441.0,강릉시선89펜션,2026-02-11 13:40:45,I,2026-02-13 00:20:38,,365181.669031519,480527.728307823,계획관리지역,,1,109.98,109.98,5,3,1,2,0,3,0,1,1,,0.0,3,,,강릉시선89펜션_강원특별자치도강릉시사천면산대월리257-10
365,농어촌민박업,03_11_08_P,4201000,AGCV042010002026000003,2026-02-11,,1,영업/정상,1,정상,,,,,,396.0,,강원특별자치도 강릉시 강동면 임곡리 809 외1,강원특별자치도 강릉시 강동면 임곡로 1271-12,25629.0,솔향스테이,2026-02-11 09:22:05,I,2026-02-13 00:20:38,,372939.908002014,462021.485985791,계획관리지역,,1,76.29,76.29,3,2,1,2,0,1,0,0,1,,0.0,2,,,솔향스테이_강원특별자치도강릉시강동면임곡리809외1
364,농어촌민박업,03_11_08_P,4160000,AGCV041600002026000008,2026-02-11,,1,영업/정상,1,정상,,,,,,,477-812,경기도 가평군 청평면 대성리 361-41,경기도 가평군 청평면 안대성길 78,12457.0,메모리아펜션,2026-02-11 15:09:24,I,2026-02-13 00:20:38,,233210.20676601,466433.212462599,계획관리지역,,3,197.39,197.39,5,4,1,4,0,4,0,0,1,,10.0,5,,,메모리아펜션_경기도가평군청평면대성리361-41
363,농어촌민박업,03_11_08_P,5050000,AGCV050500002026000028,2026-02-11,,1,영업/정상,1,정상,,,,,,201.0,780-280,경상북도 경주시 북군동 13-44,경상북도 경주시 서낭길 122-42 (북군동),38116.0,더푸른풀빌라,2026-02-11 11:42:40,I,2026-02-13 00:20:38,,404632.950358376,264871.188035495,보전녹지,,1,99.64,99.64,4,3,1,3,0,3,0,1,1,,0.0,2,,,더푸른풀빌라_경상북도경주시북군동13-44
522,농어촌민박업,03_11_08_P,5330000,AGCV053300002026000008,2026-02-11,,1,영업/정상,1,정상,,,,,,185.0,,,경상남도 통영시 산양읍 학림길 81-12,53089.0,태종민박,2026-02-25 08:52:45,I,2026-02-27 00:20:02,,328759.862757532,139703.790757831,계획관리지역,,5,166.04,0.0,6,6,0,6,0,10,3,0,0,,0.0,6,,,태종민박_
362,농어촌민박업,03_11_08_P,5050000,AGCV050500002026000027,2026-02-11,,1,영업/정상,1,정상,,,,,,510.0,780-410,경상북도 경주시 마동 693-3,경상북도 경주시 광산길 153-43 (마동),38127.0,쥬라기풀빌라,2026-02-11 13:53:17,I,2026-02-13 00:20:38,,408824.447967336,255673.324711046,생산녹지,,1,99.27,99.27,4,4,1,3,0,3,0,1,1,,0.0,2,,,쥬라기풀빌라_경상북도경주시마동693-3
361,농어촌민박업,03_11_08_P,5050000,AGCV050500002026000026,2026-02-11,,1,영업/정상,1,정상,,,,,,331.0,780-280,경상북도 경주시 북군동 508-12,경상북도 경주시 북군4길 40-82 (북군동),38116.0,제네시스,2026-02-11 15:22:58,I,2026-02-13 00:20:38,,403839.210004948,264231.961382966,보전녹지,,1,36.38,36.38,1,2,0,2,0,1,0,0,0,,0.0,1,,,제네시스_경상북도경주시북군동508-12
448,농어촌민박업,03_11_08_P,3570000,AGCV035700002026000010,2026-02-11,,3,폐업,3,폐업,2026-02-19,,,,,336.0,417-826,인천광역시 강화군 선원면 지산리 731-3,인천광역시 강화군 선원면 선원사지로191번길 36-59,23042.0,Tri-on(트라이온),2026-02-19 15:07:47,U,2026-02-21 02:40:00,,,,계획관리지역,,1,82.1,0.0,4,3,2,2,0,2,0,0,2,,3.0,1,,,Tri-on(트라이온)_인천광역시강화군선원면지산리731-3
359,농어촌민박업,03_11_08_P,6520000,AGCV065200002026000017,2026-02-11,,1,영업/정상,1,정상,,,,,,400.0,,,제주특별자치도 서귀포시 안덕면 덕수동로105번길 28-16,63527.0,덕원명가,2026-02-11 09:07:28,I,2026-02-13 00:20:38,,135866.177128261,-25638.2086416521,계획관리지역 외1,,1,88.3,0.0,4,2,0,2,0,2,0,0,1,,0.0,2,,,덕원명가_
351,농어촌민박업,03_11_08_P,5430000,AGCV054300002026000008,2026-02-11,,1,영업/정상,1,정상,,,,,,2638.0,,,경상남도 남해군 남면 남면로 1523-21,52434.0,품다풀빌라2동,2026-02-11 18:17:34,I,2026-02-13 00:20:38,,277784.642575914,139389.33452172,생산관리지역,,1,107.57,107.57,2,2,0,2,0,2,0,0,0,,12.0,2,,,품다풀빌라2동_
352,농어촌민박업,03_11_08_P,6510000,AGCV065100002026000057,2026-02-11,,1,영업/정상,1,정상,,,,,,,695-978,제주특별자치도 제주시 구좌읍 상도리 469-20,제주특별자치도 제주시 구좌읍 상도북4길 3,63362.0,세화비치 스테이,2026-02-11 13:59:48,I,2026-02-13 00:20:38,,187391.60498013,2717.83780502543,,,4,190.63,0.0,10,10,1,7,0,2,0,1,1,,0.0,0,,,세화비치스테이_제주특별자치도제주시구좌읍상도리469-20
357,농어촌민박업,03_11_08_P,5360000,AGCV053600002026000004,2026-02-11,,1,영업/정상,1,정상,,,,,,1298.0,,,경상남도 밀양시 단장면 고례로 841,50418.0,스페인 하우스,2026-02-11 17:50:01,I,2026-02-13 00:20:38,,,,계획관리지역,,4,105.6,0.0,5,5,0,5,0,5,0,0,0,,8.0,5,,,스페인하우스_
354,농어촌민박업,03_11_08_P,3570000,AGCV035700002026000011,2026-02-11,,1,영업/정상,1,정상,,,,,,853.0,417-814,인천광역시 강화군 송해면 상도리 416-8,인천광역시 강화군 송해면 전망대로 236,23020.0,스테이 강화로와,2026-02-11 15:31:57,I,2026-02-13 00:20:38,,,,보전관리지역,,3,229.37,0.0,6,8,2,3,2,0,0,1,2,,8.0,2,,,스테이강화로와_인천광역시강화군송해면상도리416-8
511,농어촌민박업,03_11_08_P,4331000,AGCV043310002026000005,2026-02-10,,1,영업/정상,1,정상,,,,,,1166.0,,강원특별자치도 인제군 상남면 상남리 1422-13,강원특별자치도 인제군 상남면 자포대길 177,24664.0,구들하우스,2026-02-24 17:27:57,U,2026-02-26 02:40:00,,307875.17416749,483871.569597703,계획관리지역,,3,131.8,131.8,6,6,3,3,0,6,0,0,3,,0.0,3,,,구들하우스_강원특별자치도인제군상남면상남리1422-13
449,농어촌민박업,03_11_08_P,5330000,AGCV053300002026000007,2026-02-10,,1,영업/정상,1,정상,,,,,,162.0,,,경상남도 통영시 산양읍 척포길 190-12,53087.0,척포민박,2026-02-20 13:57:44,I,2026-02-22 00:20:02,,330078.523591304,141714.692825376,자연환경보전지역,,1,65.25,0.0,2,4,2,2,0,3,0,1,2,,0.0,1,,,척포민박_
269,농어촌민박업,03_11_08_P,6510000,AGCV065100002026000055,2026-02-10,,1,영업/정상,1,정상,,,,,,342.0,,,제주특별자치도 제주시 한경면 성굴로1길 10,63002.0,사치야,2026-02-09 19:52:16,I,2026-02-11 00:20:41,,124014.780636914,-17148.9861000408,,,1,88.7,0.0,2,4,1,1,0,1,0,0,1,,0.0,0,,,사치야_
322,농어촌민박업,03_11_08_P,5050000,AGCV050500002026000023,2026-02-10,,1,영업/정상,1,정상,,,,,,547.0,780-937,경상북도 경주시 배반동 350-1,경상북도 경주시 배반중리길 36-2 (배반동),38175.0,경주 하루쉼 키즈풀빌라,2026-02-10 15:46:47,I,2026-02-12 00:20:02,,403470.02705242,259971.690240688,보전녹지지역,,2,108.86,108.86,3,5,1,5,0,2,0,1,1,,0.0,2,,,경주하루쉼키즈풀빌라_경상북도경주시배반동350-1
323,농어촌민박업,03_11_08_P,5050000,AGCV050500002026000024,2026-02-10,,1,영업/정상,1,정상,,,,,,512.0,780-200,경상북도 경주시 서악동 485,경상북도 경주시 서악2길 32-16 (서악동),38064.0,누군가의 책방,2026-02-10 14:23:14,I,2026-02-12 00:20:02,,397665.951441434,261029.662470876,자연녹지,,1,35.56,35.56,2,2,1,2,0,1,0,1,1,,0.0,1,,,누군가의책방_경상북도경주시서악동485
473,농어촌민박업,03_11_08_P,6520000,AGCV065200002026000024,2026-02-10,,1,영업/정상,1,정상,,,,,,2002.0,,,제주특별자치도 서귀포시 안덕면 상창중로117번길 56,63526.0,알마(주),2026-02-23 14:46:20,I,2026-02-25 00:20:01,,140413.578660007,-24569.7173588844,계획관리지역,,21,229.55,0.0,3,3,1,3,2,0,0,1,0,,0.0,2,,,알마(주)_
353,농어촌민박업,03_11_08_P,6510000,AGCV065100002026000058,2026-02-10,,1,영업/정상,1,정상,,,,,,400.0,,,제주특별자치도 제주시 조천읍 와흘로 125,63344.0,와흐른,2026-02-11 13:13:04,I,2026-02-13 00:20:38,,,,계획관리지역,,1,197.4,0.0,4,7,2,3,0,3,0,2,4,,0.0,2,,,와흐른_
510,농어촌민박업,03_11_08_P,4331000,AGCV043310002026000004,2026-02-10,,1,영업/정상,1,정상,,,,,,650.0,,,강원특별자치도 인제군 상남면 자포대길 173,24664.0,구들민박,2026-02-24 17:27:20,U,2026-02-26 02:40:00,,307912.29854344,483892.454952829,계획관리지역,,1,67.68,67.68,2,3,1,3,0,3,1,0,1,,0.0,1,,,구들민박_
395,농어촌민박업,03_11_08_P,5460000,AGCV054600002026000001,2026-02-10,,1,영업/정상,1,정상,,,,,,505.0,676-822,경상남도 함양군 안의면 월림리 502,경상남도 함양군 안의면 황대길 33,50005.0,마음이 머무는 곳,2026-02-12 09:59:46,I,2026-02-14 00:20:02,,271467.32374479,237726.108221151,생산관리지역,,1,87.13,87.13,2,1,1,1,0,1,0,0,1,,0.0,2,,,마음이머무는곳_경상남도함양군안의면월림리502
263,농어촌민박업,03_11_08_P,3570000,AGCV035700002026000009,2026-02-10,,1,영업/정상,1,정상,,,,,,371.0,417-881,인천광역시 강화군 양사면 인화리 157,인천광역시 강화군 양사면 서사길41번길 45-59,23011.0,돈대골쉼터,2026-02-09 20:37:36,I,2026-02-11 00:20:41,,144473.492928226,477377.59284791,계획관리지역,,1,140.8,0.0,2,3,1,2,0,2,0,0,1,,6.0,2,,,돈대골쉼터_인천광역시강화군양사면인화리157
325,농어촌민박업,03_11_08_P,6520000,AGCV065200002026000015,2026-02-09,,1,영업/정상,1,정상,,,,,,689.0,,,"제주특별자치도 서귀포시 대정읍 추사로36번길 45-6, 어린왕자 게스트하우스",63520.0,어린왕자게스트하우스,2026-02-10 14:54:45,I,2026-02-12 00:20:02,,132973.485536442,-26715.9904913401,경관보전지구3등급 외2,,8,198.57,0.0,11,9,2,9,0,9,0,0,2,,0.0,0,,,어린왕자게스트하우스_
350,농어촌민박업,03_11_08_P,4261000,AGCV042610002026000004,2026-02-09,,1,영업/정상,1,정상,,,,,,387.0,,강원특별자치도 횡성군 우천면 하궁리 846,강원특별자치도 횡성군 우천면 경강로 3461,25245.0,행성수피야,2026-02-11 14:12:13,I,2026-02-13 00:20:38,,299140.519062556,445605.289238026,계획관리지역,,1,93.82,24.63,4,4,2,4,0,1,0,2,2,,0.0,2,,,행성수피야_강원특별자치도횡성군우천면하궁리846
275,농어촌민박업,03_11_08_P,4160000,AGCV041600002026000007,2026-02-09,,1,영업/정상,1,정상,,,,,,0.0,,,"경기도 가평군 상면 수목원로 238-99, 3동",12448.0,바라,2026-02-09 16:51:59,I,2026-02-11 00:20:41,,231443.580895352,472930.248237489,계획관리지역,,1,124.46,124.46,4,4,0,4,0,4,0,0,0,,4.0,2,,,바라_
277,농어촌민박업,03_11_08_P,4430000,AGCV044300002026000002,2026-02-09,,1,영업/정상,1,정상,,,,,,1000.0,,,충청북도 옥천군 옥천읍 매화길 63-16,29042.0,수목화갤러리 희선당,2026-02-09 16:20:20,I,2026-02-11 00:20:41,,,,자연녹지지역,,1,184.24,0.0,3,2,0,2,0,1,0,1,1,,0.6,1,,,수목화갤러리희선당_
276,농어촌민박업,03_11_08_P,4430000,AGCV044300002026000001,2026-02-09,,1,영업/정상,1,정상,,,,,,544.0,,,충청북도 옥천군 청산면 청산관기로 67-21,29013.0,덕임,2026-02-09 11:23:09,I,2026-02-11 00:20:41,,,,자연녹지지역,,1,84.84,0.0,3,3,1,3,0,1,0,2,2,,0.6,1,,,덕임_
260,농어촌민박업,03_11_08_P,4181000,AGCV041810002026000004,2026-02-09,,1,영업/정상,1,정상,,,,,,238.0,,,"강원특별자치도 춘천시 동내면 거두택지길4번길 11-5, 2층 202호",24405.0,이지스테이,2026-02-09 17:21:02,I,2026-02-11 00:20:41,,266170.847750091,483538.798618091,일반주거지역,,2,141.3,62.15,2,2,1,2,0,1,0,1,1,,0.0,0,,,이지스테이_
274,농어촌민박업,03_11_08_P,4160000,AGCV041600002026000006,2026-02-09,,1,영업/정상,1,정상,,,,,,342.0,,,경기도 가평군 청평면 호반로 1009-7,12456.0,가평펜션캠프게이트,2026-02-09 14:30:19,I,2026-02-11 00:20:41,,242951.016044412,467791.03122616,계획관리지역,,4,213.05,213.05,6,6,6,6,6,0,2,6,6,,30.0,5,,,가평펜션캠프게이트_
279,농어촌민박업,03_11_08_P,5250000,AGCV052500002026000002,2026-02-09,,1,영업/정상,1,정상,,,,,,,767-852,경상북도 울진군 기성면 망양리 153-12,경상북도 울진군 기성면 망양로 87-22,36347.0,해파랑스테이,2026-02-09 16:51:15,I,2026-02-11 00:20:41,,416739.787267062,374192.707096416,계획관리지역,,1,91.54,0.0,3,3,2,2,0,1,0,1,2,,0.0,2,,,해파랑스테이_경상북도울진군기성면망양리153-12
267,농어촌민박업,03_11_08_P,5450000,AGCV054500002026000003,2026-02-09,,1,영업/정상,1,정상,,,,,,889.0,666-963,경상남도 산청군 신안면 외송리 95-5,경상남도 산청군 신안면 둔철산로41번길 188,52262.0,솔기 스테이,2026-02-07 15:46:13,I,2026-02-11 00:20:41,,285683.102865727,207263.095085024,관리지역,,2,169.78,169.78,1,3,1,3,0,3,0,0,0,,1.36,1,,,솔기스테이_경상남도산청군신안면외송리95-5
259,농어촌민박업,03_11_08_P,4930000,AGCV049300002026000003,2026-02-09,,1,영업/정상,1,정상,,,,,,660.0,536-942,전라남도 해남군 북일면 내동리 41,전라남도 해남군 북일면 장고봉로 494,59052.0,조이네 민박,2026-02-09 18:21:04,I,2026-02-11 00:20:41,,174105.670440696,105385.413907008,자연환경보존지역,,3,99.03,0.0,3,3,2,3,0,1,0,1,1,,0.0,3,,,조이네민박_전라남도해남군북일면내동리41
410,농어촌민박업,03_11_08_P,5190000,AGCV051900002026000004,2026-02-09,,1,영업/정상,1,정상,,,,,,440.0,,,경상북도 청도군 매전면 상온막길 15,38357.0,온담채,2026-02-12 09:18:13,U,2026-02-14 02:40:00,,365449.447838676,239713.27502768,계획관리지역,,1,97.95,0.0,4,4,2,2,0,2,0,0,2,,4.0,2,,,온담채_
261,농어촌민박업,03_11_08_P,4181000,AGCV041810002026000005,2026-02-09,,1,영업/정상,1,정상,,,,,,860.0,,,강원특별자치도 춘천시 동면 지내양지길 51-32,24211.0,돌담집,2026-02-09 10:47:54,I,2026-02-11 00:20:41,,,,보전녹지지역,,2,109.85,109.85,2,2,1,2,0,1,0,1,1,,0.0,2,,,돌담집_
270,농어촌민박업,03_11_08_P,6510000,AGCV065100002026000056,2026-02-09,,1,영업/정상,1,정상,,,,,,853.0,695-949,제주특별자치도 제주시 한경면 청수리 2075,제주특별자치도 제주시 한경면 청수북5길 21,63006.0,청수별장,2026-02-09 19:11:19,I,2026-02-11 00:20:41,,129405.883886216,-19181.9441959261,,,1,49.5,0.0,2,3,2,1,0,1,0,2,2,,0.0,0,,,청수별장_제주특별자치도제주시한경면청수리2075
432,농어촌민박업,03_11_08_P,6520000,AGCV065200002026000020,2026-02-09,,1,영업/정상,1,정상,,,,,,573.0,,,제주특별자치도 서귀포시 남원읍 남조로 296-17,63618.0,보너스트랙,2026-02-19 17:13:48,I,2026-02-21 00:20:05,,,,,,1,197.28,0.0,4,2,1,2,2,0,0,1,1,,6.48,0,,,보너스트랙_
494,농어촌민박업,03_11_08_P,6520000,AGCV065200002026000025,2026-02-09,,1,영업/정상,1,정상,,,,,,616.0,699-913,제주특별자치도 서귀포시 표선면 세화리 1251-2,제주특별자치도 서귀포시 표선면 세성로266번길 29,63625.0,빌라드세화,2026-02-24 16:28:13,I,2026-02-26 00:20:08,,181368.308883734,-18634.2336516379,,,3,167.39,0.0,5,4,2,4,0,1,0,2,2,,0.0,3,,,빌라드세화_제주특별자치도서귀포시표선면세화리1251-2
262,농어촌민박업,03_11_08_P,4181000,AGCV041810002026000006,2026-02-09,,1,영업/정상,1,정상,,,,,,593.0,,,강원특별자치도 춘천시 동면 하일길 162,24210.0,"쉼, 연구소",2026-02-09 17:12:42,I,2026-02-11 00:20:41,,266305.553421925,489786.656790722,자연녹지지역,,3,95.49,95.49,4,4,1,4,0,1,0,1,1,,0.0,1,,,"쉼,연구소_"
268,농어촌민박업,03_11_08_P,4610000,AGCV046100002026000003,2026-02-09,,1,영업/정상,1,정상,,,,,,337.0,,,충청남도 예산군 광시면 월송1길 120,32455.0,월송스테이,2026-02-09 15:07:52,I,2026-02-11 00:20:41,,184543.431261975,343449.061914213,계획관리지역,,1,82.88,29.71,4,4,2,3,0,3,0,2,2,,0.0,2,,,월송스테이_
234,농어촌민박업,03_11_08_P,6510000,AGCV065100002026000054,2026-02-06,,1,영업/정상,1,정상,,,,,,136.0,690-821,제주특별자치도 제주시 용담이동 611-50,제주특별자치도 제주시 용화로5길 4 (용담이동),63157.0,스테이 근처,2026-02-06 15:22:01,I,2026-02-08 00:20:01,,154059.867194039,1642.70139594519,제2종일반주거지역,,1,65.03,0.0,3,4,1,3,0,1,0,1,1,,0.0,2,,,스테이근처_제주특별자치도제주시용담이동611-50
266,농어촌민박업,03_11_08_P,5700000,AGCV057000002026000003,2026-02-06,,1,영업/정상,1,정상,,,,,,306.0,,,경기도 여주시 강천면 굴암2길 33,12664.0,리송캠프,2026-02-06 14:42:14,I,2026-02-11 00:20:41,,,,계획관리지역,,1,62.91,14.85,1,2,1,1,0,1,0,1,1,,0.0,2,,,리송캠프_
235,농어촌민박업,03_11_08_P,4211000,AGCV042110002026000001,2026-02-06,,1,영업/정상,1,정상,,,,,,0.0,,강원특별자치도 동해시 어달동 128-3,강원특별자치도 동해시 어달길 12-1 (어달동),25708.0,어달쉼,2026-02-06 10:30:41,I,2026-02-08 00:20:01,,387047.706725475,453707.672257391,제2종 일반주거지역,,1,32.28,0.0,2,2,0,2,0,2,0,1,0,,0.0,2,,,어달쉼_강원특별자치도동해시어달동128-3
327,농어촌민박업,03_11_08_P,5110000,AGCV051100002026000002,2026-02-06,,1,영업/정상,1,정상,,,,,,,742-871,경상북도 상주시 화북면 용유리 258-3,경상북도 상주시 화북면 청화로 46,37102.0,솔향기 펜션,2026-02-10 09:55:29,I,2026-02-12 00:20:02,,282569.809977782,340797.764065728,계획관리지역,,1,114.0,0.0,2,3,1,2,0,2,0,1,1,,0.0,0,,,솔향기펜션_경상북도상주시화북면용유리258-3
239,농어촌민박업,03_11_08_P,6520000,AGCV065200002026000008,2026-02-06,,1,영업/정상,1,정상,,,,,,2594.0,699-921,제주특별자치도 서귀포시 안덕면 상창리 1387-1,제주특별자치도 서귀포시 안덕면 상창중로117번길 56-1,63526.0,알마(제),2026-02-06 13:46:06,U,2026-02-08 02:40:00,,140437.240629003,-24574.812636307,계획관리구역,,1,229.55,0.0,3,2,1,3,2,0,0,1,0,,0.0,3,,,알마(제)_제주특별자치도서귀포시안덕면상창리1387-1
