건물용도명,사업장명,폐업일자,좌표X,좌표Y,문화사업자구분명,문화체육업종명,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,제작취급품목내용,시설면적,지상층수,최종수정시점,인허가취소일자,인허가일자,소재지우편번호,지번주소,관리번호,개방자치단체코드,지역구분명,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,주변환경명,휴업시작일자,휴업종료일자,소재지전화번호,총층수,지하층수
,(주)퍼블리,2024-07-18,204078.222481059,448976.291398221,출판인쇄업,출판사,2026-05-06 22:35:42,I,03,폐업,,41.76,,2024-07-18 13:28:34,,2016-04-11,,서울특별시 성동구 성수동*가 ***-****,CDFG1251002016000027,3030000,,"서울특별시 성동구 왕십리로*길 **, *층 (성수동*가)",04779,03,폐업,,,,070-4641-6880,,
,이채움,2019-11-29,202288.296247981,450952.055372086,출판인쇄업,출판사,2026-05-06 22:35:42,I,03,폐업,,,,2019-11-29 11:05:37,,2013-01-21,,서울특별시 성동구 하왕십리동 ***-**,CDFG1251002016000032,3030000,,"서울특별시 성동구 무학봉길 **, ***동 ****호 (하왕십리동, 왕십리kcc스위첸)",04711,03,폐업,,,,070-8846-2323,,
,사단법인 한국유시티학회,2023-03-22,202551.746419407,451297.350453921,출판인쇄업,출판사,2026-05-06 22:35:43,I,03,폐업,,,,2023-03-22 16:35:50,,2012-09-18,,서울특별시 성동구 하왕십리동 ***-**,CDFG1251002016000047,3030000,,"서울특별시 성동구 왕십리로 *** (하왕십리동, 성동빌딩)",04710,03,폐업,,,,02-718-5590,,
,달빛창문,2016-10-06,204848.299601913,449551.236385759,출판인쇄업,출판사,2026-05-06 22:35:43,I,03,폐업,,,,2016-10-06 14:20:42,,2015-07-24,,서울특별시 성동구 성수동*가 ***-**,CDFG1251002016000060,3030000,,"서울특별시 성동구 아차산로*길 **, *층 *호 (성수동*가, 강원도농수산물직판장)",04795,03,폐업,,,,070-4140-5050,,
,(주)한국자동차전문가아카데미,2024-12-30,205784.868811814,450883.524006222,출판인쇄업,출판사,2026-05-06 22:35:43,I,03,폐업,,,,2024-12-30 15:54:19,,2011-05-24,,"서울특별시 성동구 용답동 *** A동 가*,*호",CDFG1251002016000063,3030000,,"서울특별시 성동구 자동차시장*길 **, 에이동 *층 가 *,*호 (용답동, 장안평중고자동차시장)",04808,03,폐업,,,,,,
,패션 매터스,2018-12-10,201317.036147199,448999.705868354,출판인쇄업,출판사,2026-05-06 22:35:43,I,03,폐업,,,,2018-12-10 11:15:02,,2016-11-10,,서울특별시 성동구 옥수동 ***,CDFG1251002016000067,3030000,,"서울특별시 성동구 한림말*길 **, ***호 (옥수동, 옥수아파트)",04735,03,폐업,,,,,,
,조이플(JoyFull),2020-12-29,201298.324134186,448761.561043108,출판인쇄업,출판사,2026-05-06 22:35:43,I,03,폐업,,,,2020-12-29 13:00:20,,2016-11-11,,서울특별시 성동구 옥수동 ***-*,CDFG1251002016000068,3030000,,"서울특별시 성동구 한림말길 **-*, *층 (옥수동)",04735,03,폐업,,,,,,
,익북,2019-05-07,203773.506382809,449406.388832852,출판인쇄업,출판사,2026-05-06 22:35:43,I,03,폐업,,,,2019-05-07 17:40:59,,2016-11-17,,서울특별시 성동구 성수동*가 ***-**,CDFG1251002016000069,3030000,,"서울특별시 성동구 서울숲*길 **-**, ***호 (성수동*가)",04768,03,폐업,,,,,,
,제비꽃,2019-09-11,203239.114934071,450858.666779597,출판인쇄업,출판사,2026-05-06 22:35:44,I,03,폐업,,,,2019-09-11 10:57:51,,2016-12-07,,서울특별시 성동구 행당동 ***,CDFG1251002016000072,3030000,,"서울특별시 성동구 왕십리로 ***, ***동 ****호 (행당동, 행당동삼부아파트)",04751,03,폐업,,,,,,
,(주)미래인증교육컨설팅,2021-03-16,204659.279175492,449199.254493164,출판인쇄업,출판사,2026-05-06 22:35:44,I,03,폐업,,,,2021-03-16 13:54:07,,2017-01-03,,서울특별시 성동구 성수동*가 ***-* 홍인빌딩,CDFG1251002017000001,3030000,,"서울특별시 성동구 아차산로 **, 홍인빌딩 ***호 (성수동*가)",04782,03,폐업,,,,02-783-9004,,
,지인장소,2019-04-11,201996.388213862,449832.565007409,출판인쇄업,출판사,2026-05-06 22:35:44,I,03,폐업,,,,2019-04-11 13:57:00,,2017-01-10,,서울특별시 성동구 금호동*가 ***,CDFG1251002017000004,3030000,,"서울특별시 성동구 무수막길 **, *층 (금호동*가)",04729,03,폐업,,,,02-6013-2475,,
,(유)씨프로그램,2021-12-29,203835.001061826,449508.116206891,출판인쇄업,출판사,2026-05-06 22:35:44,I,03,폐업,,,,2021-12-29 09:42:43,,2017-01-13,,서울특별시 성동구 성수동*가 ***-**,CDFG1251002017000006,3030000,,"서울특별시 성동구 왕십리로 ***, *층 G***호 (성수동*가)",04768,03,폐업,,,,070-8844-2549,,
,마블러스 디자인,2024-04-22,202098.97937718,449891.972244601,출판인쇄업,출판사,2026-05-06 22:35:44,I,03,폐업,,,,2024-04-22 15:41:27,,2017-01-17,,서울특별시 성동구 금호동*가 ****,CDFG1251002017000007,3030000,,"서울특별시 성동구 금호로 ***, ***동 ****호 (금호동*가, 래미안하이리버)",04728,03,폐업,,,,,,
,(주)엠앤씨코리아,2023-12-21,205039.907145725,449216.223655036,출판인쇄업,출판사,2026-05-06 22:35:44,I,03,폐업,,,,2023-12-21 17:26:26,,2017-01-23,,서울특별시 성동구 성수동*가 ***-**,CDFG1251002017000008,3030000,,"서울특별시 성동구 성수이로 ***, ****호 (성수동*가, 성수아카데미타워)",04797,03,폐업,,,,02-595-7720,,
,도서출판 아이비북스,2019-08-02,201986.004664099,450796.580273684,출판인쇄업,출판사,2026-05-06 22:35:45,I,03,폐업,,,,2019-08-02 16:04:17,,2017-04-24,,서울특별시 성동구 하왕십리동 ****,CDFG1251002017000030,3030000,,"서울특별시 성동구 난계로 **, ***동 ****호 (하왕십리동, 극동미라주 아파트)",04721,03,폐업,,,,02-2274-5101,,
,보듬과 자람,2020-02-24,203996.813215898,448799.761361985,출판인쇄업,출판사,2026-05-06 22:35:45,I,03,폐업,,,,2020-02-24 17:03:30,,2016-09-12,,서울특별시 성동구 성수동*가 ***-*** 성동 상생도시센터,CDFG1251002017000031,3030000,,"서울특별시 성동구 뚝섬로*길 *, 성동 상생도시센터 *층 office *호 (성수동*가)",04779,03,폐업,,,,,,
,에이치엔엠인문경영(주),2019-07-08,204749.401114876,448614.910605472,출판인쇄업,출판사,2026-05-06 22:35:45,I,03,폐업,,,,2019-07-08 15:07:12,,2017-05-16,,서울특별시 성동구 성수동*가 ***-**,CDFG1251002017000035,3030000,,"서울특별시 성동구 성수이로*길 *, ***호 (성수동*가, 서울숲 한라시그마밸리Ⅱ)",04781,03,폐업,,,,,,
,춤추는 조르바,2018-10-17,203702.486790026,449406.901829324,출판인쇄업,출판사,2026-05-06 22:35:45,I,03,폐업,,,,2018-10-17 17:54:34,,2017-05-19,,서울특별시 성동구 성수동*가 ***-**,CDFG1251002017000036,3030000,,"서울특별시 성동구 서울숲*길 **-**, ***호 (성수동*가)",04768,03,폐업,,,,,,
,이지법률북스,2021-04-29,202537.310223594,449776.624196577,출판인쇄업,출판사,2026-05-06 22:35:45,I,03,폐업,,,,2021-04-29 15:42:24,,2017-05-29,,서울특별시 성동구 응봉동 ***,CDFG1251002017000040,3030000,,"서울특별시 성동구 독서당로 ***, *동 ****호 (응봉동, 신동아아파트)",04720,03,폐업,,,,,,
,도서출판 한알,2023-02-24,205784.868811814,450883.524006222,출판인쇄업,출판사,2026-05-06 22:35:45,I,03,폐업,,,,2023-02-24 13:56:24,,2017-07-05,,서울특별시 성동구 용답동 ***,CDFG1251002017000048,3030000,,"서울특별시 성동구 자동차시장*길 **, D동*층나열*호 (용답동, 장안평중고자동차시장)",04808,03,폐업,,,,,,
,양소운 전통예술보존회,2019-03-29,202372.912023599,451536.680876573,출판인쇄업,출판사,2026-05-06 22:35:46,I,03,폐업,,,,2019-03-29 09:05:51,,2017-09-06,,서울특별시 성동구 하왕십리동 ***,CDFG1251002017000065,3030000,,"서울특별시 성동구 왕십리로 ***, ****호 (하왕십리동, 센트라스)",04701,03,폐업,,,,,,
,주식회사 크림슨,2017-12-11,205039.907145725,449216.223655036,출판인쇄업,출판사,2026-05-06 22:35:46,I,03,폐업,,,,2017-12-11 17:23:49,,2013-10-28,,서울특별시 성동구 성수동*가 ***-** 성수아카데미타워 ****호,CDFG1251002017000072,3030000,,"서울특별시 성동구 성수이로 ***, 성수아카데미타워 ****호 (성수동*가)",04797,03,폐업,,,,02-6492-5302,,
,도서출판 육감수(六坎水),2023-04-04,203222.113326877,450089.164191469,출판인쇄업,출판사,2026-05-06 22:35:46,I,03,폐업,,,,2023-04-04 13:48:43,,2018-01-02,,서울특별시 성동구 응봉동 *** 응봉동리버그린동아아파트,CDFG1251002018000001,3030000,,"서울특별시 성동구 고산자로*길 **, ***동 ****호 (응봉동, 응봉동리버그린동아아파트)",04747,03,폐업,,,,02-2293-9939,,
,출판사 팖,2022-03-25,202334.445178754,451238.837679147,출판인쇄업,출판사,2026-05-06 22:35:46,I,03,폐업,,,,2022-03-28 10:32:11,,2018-03-13,,서울특별시 성동구 하왕십리동 ***-** *층,CDFG1251002018000011,3030000,,"서울특별시 성동구 왕십리로**길 **-*, *층 (하왕십리동)",04710,03,폐업,,,,,,
,바른북스,2019-09-03,204881.134181689,448769.640328683,출판인쇄업,출판사,2026-05-06 22:35:46,I,03,폐업,,50,,2019-09-03 14:08:35,,2016-11-28,,서울특별시 성동구 성수동*가 ***-** *층,CDFG1251002018000016,3030000,,"서울특별시 성동구 성수이로 **, *층 (성수동*가)",04784,03,폐업,,,,070-7857-9719,,
,사단법인 한국건설관리연구원,2022-08-24,203887.185047227,449860.057407228,출판인쇄업,출판사,2026-05-06 22:35:47,I,03,폐업,,,,2022-08-24 11:47:43,,2018-04-03,,서울특별시 성동구 성수동*가 ***-* 서울숲IT캐슬,CDFG1251002018000018,3030000,,"서울특별시 성동구 광나루로 ***, 서울숲IT캐슬 ****호 (성수동*가)",04788,03,폐업,,,,02-6959-0605,,
,(주)디엠지투어리스트,2022-01-20,204339.630102839,449469.505136008,출판인쇄업,출판사,2026-05-06 22:35:47,I,03,폐업,,,,2022-01-20 14:29:45,,2003-12-09,,서울특별시 성동구 성수동*가 **-*** 서울숲 IT 밸리 ****호,CDFG1251002018000019,3030000,,"서울특별시 성동구 성수일로 **, 서울숲 IT 밸리 ****호 (성수동*가)",04790,03,폐업,,,,02-3472-9321,,
,(주)위캔두잇커뮤니케이션즈,2018-04-20,203647.674359289,451283.819278402,출판인쇄업,출판사,2026-05-06 22:35:47,I,03,폐업,,,,2018-04-20 11:07:22,,2013-11-14,,서울특별시 성동구 마장동 ***-*,CDFG1251002018000021,3030000,,"서울특별시 성동구 마조로 **-**, *층 (마장동)",04758,03,폐업,,,,02-362-0522,,
,경지피앤씨,2022-11-28,204938.850548257,449701.990919346,출판인쇄업,출판사,2026-05-06 22:35:47,I,03,폐업,,,,2022-11-28 16:06:59,,2018-05-29,,서울특별시 성동구 송정동 **-** (주)태영상사,CDFG1251002018000025,3030000,,서울특별시 성동구 광나루로 *** (주)태영상사 (송정동),04802,03,폐업,,,,,,
,틴고,2019-03-27,204993.190198642,449015.529617758,출판인쇄업,출판사,2026-05-06 22:35:47,I,03,폐업,,,,2019-03-27 11:58:48,,2018-05-30,,서울특별시 성동구 성수동*가 ***-* 청운재 *층,CDFG1251002018000026,3030000,,"서울특별시 성동구 연무장**길 **, 청운재 *층 (성수동*가)",04783,03,폐업,,,,070-7860-2138,,
,(주) 도어스,2019-01-24,203999.277107724,449263.661217345,출판인쇄업,출판사,2026-05-06 22:35:47,I,03,폐업,,,,2019-01-25 10:56:12,,2016-05-12,,서울특별시 성동구 성수동*가 ***-*** *층 *호,CDFG1251002018000032,3030000,,"서울특별시 성동구 왕십리로*길 **-*, *층 *호 (성수동*가)",04778,03,폐업,,,,,,
,도넛 출판,2019-10-07,203198.95522286,450709.117262182,출판인쇄업,출판사,2026-05-06 22:35:47,I,03,폐업,,,,2019-10-07 12:23:31,,2018-06-26,,서울특별시 성동구 행당동 ***-*,CDFG1251002018000033,3030000,,서울특별시 성동구 왕십리로 ***-** (행당동),04745,03,폐업,,,,,,
,iamfoodstylist,2025-11-28,204266.51709119,448421.62250928,출판인쇄업,출판사,2026-05-06 22:35:47,I,03,폐업,,,,2025-12-04 11:08:57,,2013-07-08,,서울특별시 성동구 성수동*가 ***-* *층,CDFG1251002018000046,3030000,,"서울특별시 성동구 둘레*길 **, *층 (성수동*가)",04774,03,폐업,,,,02-323-1913,,
,(주)라원문화,2025-01-22,201429.573523715,449549.381696896,출판인쇄업,출판사,2026-05-06 22:35:47,I,03,폐업,,,,2025-01-22 19:23:10,,2018-08-23,,서울특별시 성동구 금호동*가 **** 부영 ***호,CDFG1251002018000049,3030000,,"서울특별시 성동구 장터*길 *, 부영 ***호 (금호동*가)",04725,03,폐업,,,,02-780-7881,,
,주식회사 미디어키스톤,2020-11-04,204142.207513525,449385.562958269,출판인쇄업,출판사,2026-05-06 22:35:47,I,03,폐업,,,,2020-11-04 17:13:26,,2014-02-03,,서울특별시 성동구 성수동*가 *-* 영창디지털타워,CDFG1251002018000052,3030000,,"서울특별시 성동구 뚝섬로*길 **, 영창디지털타워 ***호 (성수동*가)",04778,03,폐업,,,,,,
,휘인 엔터테이먼트,2021-10-27,204117.965772206,450608.519334481,출판인쇄업,출판사,2026-05-06 22:35:48,I,03,폐업,,,,2021-10-27 16:28:43,,2018-09-28,,서울특별시 성동구 사근동 *** 한양대학교 창업보육센터 비***호,CDFG1251002018000056,3030000,,"서울특별시 성동구 왕십리로 ***, 한양대학교 창업보육센터 비***호 (사근동)",04763,03,폐업,,,,,,
,아이작의 상상공장,2021-12-30,206033.909589487,450882.776032621,출판인쇄업,출판사,2026-05-06 22:35:48,I,03,폐업,,,,2021-12-30 10:40:47,,2018-09-28,,서울특별시 성동구 용답동 ***-* 삼호오피스텔,CDFG1251002018000058,3030000,,"서울특별시 성동구 자동차시장*길 ***, 삼호오피스텔 ***호 (용답동)",04808,03,폐업,,,,02-2244-5040,,
,한국심리소통연구소,2019-10-04,202603.206803563,450124.365233508,출판인쇄업,출판사,2026-05-06 22:35:48,I,03,폐업,,,,2019-10-04 14:07:20,,2018-10-11,,서울특별시 성동구 응봉동 ***-** 금호파크빌 ***호,CDFG1251002018000061,3030000,,"서울특별시 성동구 독서당로**길 **, ***호 (응봉동, 금호파크빌)",04719,03,폐업,,,,,,
단독주택,주식회사 더하기비앤비,2020-02-12,203730.098095218,449458.812141156,출판인쇄업,출판사,2026-05-06 22:35:48,I,03,폐업,,,,2020-02-12 11:14:46,,2012-05-21,,서울특별시 성동구 성수동*가 ***-** *층,CDFG1251002018000084,3030000,주거지역,"서울특별시 성동구 서울숲*길 **, *층 (성수동*가)",04768,03,폐업,주택가주변,,,,,
,주식회사 올림연구소,2022-04-15,204435.871170342,449810.174315763,출판인쇄업,출판사,2026-05-06 22:35:48,I,03,폐업,,,,2022-04-19 16:14:24,,2019-01-02,,서울특별시 성동구 성수동*가 **-** 이에스에이리버하우스,CDFG1251002019000001,3030000,,"서울특별시 성동구 광나루로 ***, 이에스에이리버하우스 A동 ***호 (성수동*가)",04791,03,폐업,,,,070-7670-0928,,
,하비투스,2024-12-30,204686.232227305,449650.215410287,출판인쇄업,출판사,2026-05-06 22:35:48,I,03,폐업,,,,2024-12-30 15:37:21,,2019-01-10,,서울특별시 성동구 성수동*가 ***-***,CDFG1251002019000006,3030000,,"서울특별시 성동구 광나루로*길 **, *층 (성수동*가)",04792,03,폐업,,,,,,
,마기스테르 루디,2020-01-20,201853.686279824,449526.536178236,출판인쇄업,출판사,2026-05-06 22:35:48,I,03,폐업,,,,2020-01-20 13:55:49,,2019-01-11,,서울특별시 성동구 금호동*가 ***,CDFG1251002019000007,3030000,,"서울특별시 성동구 독서당로 ***, B*층 (금호동*가)",04737,03,폐업,,,,,,
,유한회사 평범한수업,2019-09-18,204078.222481059,448976.291398221,출판인쇄업,출판사,2026-05-06 22:35:49,I,03,폐업,,,,2019-09-18 14:13:43,,2019-02-19,,서울특별시 성동구 성수동*가 ***-**** *층,CDFG1251002019000017,3030000,,"서울특별시 성동구 왕십리로*길 **, *층 (성수동*가)",04779,03,폐업,,,,,,
,현문사,2011-04-26,,,출판인쇄업,출판사,2026-05-06 22:34:48,I,03,폐업,,0,,2011-04-26 17:00:02,,1964-05-13,133-010,서울특별시 성동구 상왕십리동 **-*,CDFG1251001964000002,3030000,,,,03,폐업,,,,,,
,신원인쇄사,2010-04-26,205167.535545926,448920.682564138,출판인쇄업,출판사,2026-05-06 22:34:49,I,03,폐업,,0,0,2010-04-26 13:16:13,,1974-04-26,133-831,서울특별시 성동구 성수동*가 ***-**,CDFG1251001974000002,3030000,,서울특별시 성동구 연무장**길 **  (성수동*가),,03,폐업,,,,,0,0
,샬롬 경지사,2004-09-06,202891.945481387,451168.384844182,출판인쇄업,출판사,2026-05-06 22:34:49,I,03,폐업,,,,2009-07-14 13:49:50,,1978-06-24,,서울특별시 성동구 도선동 ***-**,CDFG1251001978000001,3030000,,서울특별시 성동구 왕십리로**길 *  (도선동),,03,폐업,,,,,,
,화신인쇄공사,2000-08-08,205483.389704488,449258.604946437,출판인쇄업,출판사,2026-05-06 22:34:50,I,03,폐업,,0,,2003-02-06 14:51:15,,1979-07-18,133-832,서울특별시 성동구 성수동*가 ***-*,CDFG1251001979000002,3030000,,서울특별시 성동구 아차산로**가길 **  (성수동*가),,03,폐업,,,,,,
,성민복음사,2000-03-25,203779.550926241,449645.409684874,출판인쇄업,출판사,2026-05-06 22:34:50,I,03,폐업,,0,,2003-02-06 14:51:15,,1979-10-02,133-825,서울특별시 성동구 성수동*가 ***-***,CDFG1251001979000003,3030000,,서울특별시 성동구 서울숲*길 **  (성수동*가),,03,폐업,,,,,,
,동신인쇄사,2000-04-07,,,출판인쇄업,출판사,2026-05-06 22:34:51,I,03,폐업,,0,,2003-02-06 14:51:15,,1985-07-15,133-854,서울특별시 성동구 하왕십리동 ***-*,CDFG1251001985000002,3030000,,,,03,폐업,,,,,,
,국학자료원,2000-09-22,203594.396615801,450551.490420234,출판인쇄업,출판사,2026-05-06 22:34:51,I,03,폐업,,0,0,2003-02-06 14:51:15,,1987-12-21,133-862,서울특별시 성동구 행당동 **-* 정우빌딩 ***호,CDFG1251001987000002,3030000,,,,03,폐업,,,,,0,0
,영일출판사,2003-05-28,,,출판인쇄업,출판사,2026-05-06 22:34:51,I,03,폐업,,,,2003-05-28 15:23:51,,1988-06-22,133-882,서울특별시 성동구 도선동 ** 다남매빌딩 ***호,CDFG1251001988000003,3030000,,,,03,폐업,,,,,,
,(주)유하정판,2004-03-26,205285.668276206,449135.382261814,출판인쇄업,출판사,2026-05-06 22:34:51,I,03,폐업,,,,2004-04-01 17:41:17,,1989-05-22,133-832,서울특별시 성동구 성수동*가 ***-**,CDFG1251001989000001,3030000,,서울특별시 성동구 아차산로**길 **  (성수동*가),,03,폐업,,,,,,
,(주)미진칼라인쇄사,2009-05-11,204541.211749316,449505.567580492,출판인쇄업,출판사,2026-05-06 22:34:51,I,03,폐업,,0,,2009-05-11 09:47:31,,1989-07-25,,서울특별시 성동구 성수동*가 ***-**,CDFG1251001989000003,3030000,,서울특별시 성동구 성수일로**길 **  (성수동*가),,03,폐업,,,,,,
,풀빛 목회사,2002-04-02,203004.480121576,451425.916179165,출판인쇄업,출판사,2026-05-06 22:34:51,I,03,폐업,,0,0,2003-02-06 14:51:15,,1989-10-26,133-880,서울특별시 성동구 홍익동 ***-*,CDFG1251001989000005,3030000,,서울특별시 성동구 무학로*길 **  (홍익동),,03,폐업,,,,,0,0
,현대문화인쇄사,2016-07-05,203951.268612445,449692.678898473,출판인쇄업,출판사,2026-05-06 22:34:52,I,03,폐업,,0,,2016-07-05 14:44:17,,1989-12-13,133-821,서울특별시 성동구 성수동*가 ***-****,CDFG1251001989000008,3030000,,서울특별시 성동구 왕십리로**나길 ** (성수동*가),,03,폐업,,,,02-462-5878,,
,극동문화사,2004-12-02,204687.36090016,449514.38481225,출판인쇄업,출판사,2026-05-06 22:34:52,I,03,폐업,,,,2005-03-29 09:33:55,,1991-08-20,133-834,서울특별시 성동구 성수동*가 ***-**,CDFG1251001991000007,3030000,,서울특별시 성동구 성수일로**길 **  (성수동*가),,03,폐업,,,,,,
,세광인쇄공사,2000-05-25,205313.222708868,448949.342260377,출판인쇄업,출판사,2026-05-06 22:34:52,I,03,폐업,,0,,2003-02-06 14:51:15,,1991-12-11,133-831,서울특별시 성동구 성수동*가 ***-*,CDFG1251001991000010,3030000,,서울특별시 성동구 아차산로 ***  (성수동*가),,03,폐업,,,,,,
,더나은세상,2020-02-26,204151.648181975,449132.45650081,출판인쇄업,출판사,2026-05-06 22:35:49,I,03,폐업,,,,2020-02-26 18:35:42,,2014-02-06,,서울특별시 성동구 성수동*가 **-* 헤이그라운드(HEYGROUND),CDFG1251002019000025,3030000,,"서울특별시 성동구 뚝섬로*나길 *, 헤이그라운드(HEYGROUND) *층 L-**호 (성수동*가)",04779,03,폐업,,,,,,
,(주)국제언어교육원,2023-04-20,205215.624073093,451058.391817715,출판인쇄업,출판사,2026-05-06 22:35:49,I,03,폐업,,,,2023-04-20 13:51:51,,2005-05-05,,서울특별시 성동구 용답동 ***-* 한국청년회의소,CDFG1251002019000029,3030000,,"서울특별시 성동구 천호대로 ***, 한국청년회의소 *층 ***호 (용답동)",04808,03,폐업,,,,02-557-0579,,
,갈릴리출판사,2022-04-11,202326.470897024,449954.683065141,출판인쇄업,출판사,2026-05-06 22:35:49,I,03,폐업,,,,2022-04-12 09:01:17,,2019-04-16,,서울특별시 성동구 금호동*가 *** 벽산아파트,CDFG1251002019000044,3030000,,"서울특별시 성동구 금호로 ***, ***동 ****호 (금호동*가, 벽산아파트)",04718,03,폐업,,,,,,
,은빛날개,2023-09-12,204495.06428455,451201.857908972,출판인쇄업,출판사,2026-05-06 22:35:50,I,03,폐업,,,,2023-09-12 15:03:54,,2019-06-10,,서울특별시 성동구 용답동 **-**,CDFG1251002019000058,3030000,,"서울특별시 성동구 용답**가길 **, *층 (용답동)",04804,03,폐업,,,,,,
,라아트,2025-11-13,204222.239555316,451056.400830954,출판인쇄업,출판사,2026-05-06 22:35:50,I,03,폐업,,,,2025-11-13 14:54:01,,2019-06-14,,서울특별시 성동구 사근동 *** 하이츠아파트,CDFG1251002019000065,3030000,,"서울특별시 성동구 사근동길 **, ***동 ***호 (사근동, 하이츠아파트)",04761,03,폐업,,,,,,
,심아트,2025-11-13,204222.239555316,451056.400830954,출판인쇄업,출판사,2026-05-06 22:35:50,I,03,폐업,,,,2025-11-13 14:53:53,,2019-06-21,,서울특별시 성동구 사근동 *** 하이츠아파트,CDFG1251002019000068,3030000,,"서울특별시 성동구 사근동길 **, ***동 ***호 (사근동, 하이츠아파트)",04761,03,폐업,,,,,,
,스몰브릿지,2023-12-28,201422.554580763,449252.974443748,출판인쇄업,출판사,2026-05-06 22:35:50,I,03,폐업,,,,2023-12-28 18:07:16,,2019-08-28,,서울특별시 성동구 옥수동 ***-*,CDFG1251002019000084,3030000,,"서울특별시 성동구 독서당로 ***-**, *층 (옥수동)",04725,03,폐업,,,,,,
,Studio A(스튜디오 에이),2022-12-09,201153.981577199,449188.97052419,출판인쇄업,출판사,2026-05-06 22:35:51,I,03,폐업,,,,2022-12-09 17:37:06,,2019-09-30,,서울특별시 성동구 옥수동 *** 래미안 옥수 리버젠,CDFG1251002019000091,3030000,,"서울특별시 성동구 매봉길 **, ***동 ***호 (옥수동, 래미안 옥수 리버젠)",04733,03,폐업,,,,,,
,당톡,2020-03-11,203932.128444976,449386.913261521,출판인쇄업,출판사,2026-05-06 22:35:52,I,03,폐업,,,,2020-03-11 12:19:25,,2019-10-30,,서울특별시 성동구 성수동*가 ***-*** 서울숲비즈포레,CDFG1251002019000096,3030000,,"서울특별시 성동구 왕십리로**길 *, 서울숲비즈포레 ***호 (성수동*가)",04778,03,폐업,,,,070-7728-1757,,
,아하커뮤니케이션,2021-04-19,205266.060664976,449587.73813698,출판인쇄업,출판사,2026-05-06 22:35:52,I,03,폐업,,,,2021-04-19 09:22:16,,2019-11-11,,서울특별시 성동구 송정동 **-* 세신빌딩,CDFG1251002019000102,3030000,,"서울특별시 성동구 광나루로 ***, 세신빌딩 *층 ***호 (송정동)",04802,03,폐업,,,,02-718-4181,,
,딥박스,2020-11-12,205077.325266776,448924.655109511,출판인쇄업,출판사,2026-05-06 22:35:52,I,03,폐업,,6.6,,2020-11-12 14:59:17,,2019-11-21,,서울특별시 성동구 성수동*가 ***-** 아이템플,CDFG1251002019000104,3030000,,"서울특별시 성동구 연무장**길 *, 아이템플 ****호 (성수동*가)",04783,03,폐업,,,,,,
,사회적협동조합 성동수제화개발,2023-02-17,204681.913520586,448978.022655664,출판인쇄업,출판사,2026-05-06 22:35:52,I,03,폐업,,,,2023-02-17 14:36:39,,2019-12-05,,서울특별시 성동구 성수동*가 ***-**,CDFG1251002019000107,3030000,,"서울특별시 성동구 연무장길 **, *층 (성수동*가)",04782,03,폐업,,,,02-464-7046,,
,이소문해력연구소,2022-01-19,202401.066045195,451809.190992068,출판인쇄업,출판사,2026-05-06 22:35:52,I,03,폐업,,,,2022-01-19 15:45:28,,2020-01-02,,서울특별시 성동구 하왕십리동 **** 텐즈힐,CDFG1251002020000001,3030000,,"서울특별시 성동구 무학로 **, ***동 ***호 (하왕십리동, 텐즈힐)",04702,03,폐업,,,,070-8828-9760,,
,(주)상상아이앤씨,2023-02-06,204901.926291615,449183.087098575,출판인쇄업,출판사,2026-05-06 22:35:53,I,03,폐업,,,,2023-02-07 07:55:08,,2020-01-20,,서울특별시 성동구 성수동*가 ***-* (주)예인미술,CDFG1251002020000006,3030000,,서울특별시 성동구 아차산로 *** (주)예인미술 ***호 (성수동*가),04794,03,폐업,,,,,,
,주식회사 무드랩,2025-09-29,203657.213557255,449478.753129397,출판인쇄업,출판사,2026-05-06 22:35:53,I,03,폐업,,,,2025-09-29 12:14:45,,2020-03-05,,서울특별시 성동구 성수동*가 ***-*** 하나빌,CDFG1251002020000022,3030000,,"서울특별시 성동구 서울숲*길 *, 하나빌 ***,***호 (성수동*가)",04768,03,폐업,,,,,,
,(주)도서출판 뉴스타,2023-11-30,201938.402539257,449705.880392512,출판인쇄업,출판사,2026-05-06 22:35:53,I,03,폐업,,39.61,,2023-11-30 16:43:50,,2020-03-06,,서울특별시 성동구 금호동*가 ***,CDFG1251002020000023,3030000,,"서울특별시 성동구 금호산*가길 **, *층 (금호동*가)",04729,03,폐업,,,,,,
,컬처허브,2024-04-01,205014.436191811,448961.208329966,출판인쇄업,출판사,2026-05-06 22:35:53,I,03,폐업,,,,2024-04-01 09:23:31,,2020-04-20,,서울특별시 성동구 성수동*가 ***-** 우리큐브,CDFG1251002020000042,3030000,,"서울특별시 성동구 연무장**길 **, 우리큐브 ***에이호 (성수동*가)",04783,03,폐업,,,,02-6712-9891,,
,고기는야채랑,2020-05-08,204068.907083846,448347.418998502,출판인쇄업,출판사,2026-05-06 22:35:53,I,03,폐업,,43.74,,2020-05-08 13:16:08,,2020-04-27,,서울특별시 성동구 성수동*가 ***-* 강변성수빌라,CDFG1251002020000045,3030000,,"서울특별시 성동구 둘레길 **, ***호 (성수동*가, 강변성수빌라)",04774,03,폐업,,,,,,
